link,price,manufacturer,model,reg-year,mileage,engine-size,fuel-type,transmission,drive,finance
https://www.namcars.net/Suzuki-Swift-1.2-GL-1400694657,"N$ 149,900",Suzuki,Swift 1.2 GL,2018 Year,"9,300 km mileage",1.2L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Chevrolet-Utility-1.4-Uteforce-1400693942,"N$ 149,900",Chevrolet,Utility 1.4 Uteforce,2017 Year,"51,500 km mileage",1.4L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Nissan-NP200-1.6-1400694215,"N$ 149,900",Nissan,NP200 1.6,2018 Year,"45,000 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Hyundai-Elantra-1.8-Gls-executive-1400694736,"N$ 149,900",Hyundai,Elantra 1.8 Gls/executive,2014 Year,"104,000 km mileage",1.8L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-Ranger-3.0-TDCi-4x2-Ext.cab-1400693228,"N$ 149,900",Ford,Ranger 3.0 TDCi 4x2 Ext.cab,2010 Year,"201,200 km mileage",3.0L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Volkswagen-Golf-6-1.4-Tsi-Highline-1400694283,"N$ 149,995",Volkswagen,Golf 6 1.4 Tsi Highline,2012 Year,"102,000 km mileage",1.4L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Avanza-1400695304,"N$ 150,000",Toyota,Avanza,2014 Year,"90,240 km mileage",1.5L Engine,Petrol Fuel,Manual transmission,Air Conditioning,Central Locking
https://www.namcars.net/Nissan-Nissan-NP-300-2.5-TDi-D-cab-4x4-1400695623,"N$ 150,000",Nissan,Nissan NP 300 2.5 TDi D/cab 4x4,2013 Year,"162,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Ford-Ecosport-1400695123,"N$ 150,000",Ford,Ecosport,2015 Year,"50,000 km mileage",1.0L Engine,Petrol Fuel,Manual transmission,,
https://www.namcars.net/Ford-Everest-3.0-TDCi-Ltd-4x4-1400686729,"N$ 150,000",Ford,Everest 3.0 TDCi Ltd 4x4,2010 Year,"100,000 km mileage",3.0L Engine,Diesel Fuel,Automatic transmission,4x4,Finance: Not available
https://www.namcars.net/Mercedes-Benz-CLC180-(CL203)-1400695182,"N$ 150,000",Mercedes-Benz,CLC180 (CL203),2010 Year,"90,000 km mileage",1.8L Engine,Petrol Fuel,Automatic transmission,"Full Service History
Lady Driver
Accident Free",
https://www.namcars.net/Volkswagen-Polo-Beats-TSi-1400695203,"N$ 150,000",Volkswagen,Polo Beats TSi,2017 Year,"45,000 km mileage",1.2L Engine,Petrol Fuel,Manual transmission,"This is a polo beats TSi, comes with mag rims and lowering suspensions on. I however have the original spring coil. Bargain",
https://www.namcars.net/Audi-A4-1400694466,"N$ 150,000",Audi,A4,2011 Year,"62,128 km mileage",1.8L Engine,Petrol Fuel,Automatic transmission,Front-Wheel Drive,Finance: Not available
https://www.namcars.net/Ford-FIESTA-1.4-AMBIENTE-5DR-1400694982,"N$ 150,900",Ford,FIESTA 1.4 AMBIENTE 5DR,2016 Year,"25,365 km mileage",1.4L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Honda-CRV-2.0-1400695654,"N$ 154,000",Honda,CRV 2.0,2011 Year,"108,500 km mileage",2.0L Engine,Petrol Fuel,Automatic transmission,Rear-Wheel Drive,Finance: Not available
https://www.namcars.net/Hyundai-Grand-I-10-1400695503,"N$ 154,995",Hyundai,Grand I 10,2017 Year,"45,500 km mileage",1.2L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Kia-K2500-Workhorse-P-u-S-c-1400688657,"N$ 155,000",Kia,K2500 Workhorse P/u S/c,2015 Year,"114,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Nissan-NP300-2.5-TDI-S-C-LWB-1400692768,"N$ 155,000",Nissan,NP300 2.5 TDI S/C LWB,2016 Year,"111,800 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Audi-A4-1.8-T-1400686650,"N$ 155,000",Audi,A4 1.8 T,2010 Year,"86,374 km mileage",1.8L Engine,Petrol Fuel,DSG transmission,All-Wheel Drive,Finance: Not available
https://www.namcars.net/BMW-525-1400686158,"N$ 155,000",BMW,525,2009 Year,"48,605 km mileage",2.5L Engine,Petrol Fuel,Automatic transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Etios-1.5Xs-Sprint-5-Door-Sedan-1400694873,"N$ 155,000",Toyota,Etios 1.5Xs Sprint 5-Door Sedan,2018 Year,"33,913 km mileage",1.5L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Honda-CRV-1400690274,"N$ 155,000",Honda,CRV,2010 Year,"99,000 km mileage",2.3L Engine,Petrol Fuel,Automatic Tiptronic transmission,4x4,Finance: Not available
https://www.namcars.net/Toyota-Corolla-Quest-1400695198,"N$ 155,000",Toyota,Corolla Quest,2016 Year,"54,000 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Current book value stand at NAD 169 700. Slinghly negotiable . Bank finance available.,
https://www.namcars.net/Volkswagen-PASSAT-1400686245,"N$ 155,000",Volkswagen,PASSAT,2010 Year,"67,559 km mileage",2.0L Engine,Petrol Fuel,DSG transmission,All-Wheel Drive,Finance: Not available
https://www.namcars.net/Peugeot-208-1.6HDI-1400695524,"N$ 155,000",Peugeot,208 1.6HDI,2014 Year,"62,000 km mileage",1.6L Engine,Diesel Fuel,Manual transmission,"Cruise control 
Auto armor on windows
Full service history
Bluetooth/AUX/USB
Very feul efficient",
https://www.namcars.net/Toyota-Hilux-2.0-VVTi-LWB-1400694284,"N$ 155,900",Toyota,Hilux 2.0 VVTi LWB,2009 Year,"195,000 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Not available
https://www.namcars.net/Nissan-X-trail-2.0-1400695596,"N$ 155,900",Nissan,X-trail 2.0,2014 Year,"128,000 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Opel-Mokka-1.4-Turbo-1400692923,"N$ 158,700",Opel,Mokka 1.4 Turbo,2016 Year,"75,171 km mileage",1.4L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Nissan-Juke-1.6-Dig-T-Tekna-1400694293,"N$ 159,000",Nissan,Juke 1.6 Dig-T Tekna,2012 Year,"62,000 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Opel-Astra-1.6-Essentia-4-dr-1400693805,"N$ 159,000",Opel,Astra 1.6 Essentia 4 dr,2015 Year,"119,800 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Corolla-2007-2013-Corolla-1.6P-Prof.-6M-(G06)-(G06)-1400693302,"N$ 159,000",Toyota,Corolla 2007-2013 Corolla 1.6P Prof. 6M (G06) (G06),2013 Year,"102,200 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-GOLF-A7-1.4-TSI-1400694909,"N$ 159,000",Volkswagen,GOLF A7 1.4 TSI,2013 Year,"100,421 km mileage",1.4L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Not available
https://www.namcars.net/Toyota-Rav4-1400694444,"N$ 159,000",Toyota,Rav4,2011 Year,"83,800 km mileage",2.4L Engine,Petrol Fuel,Automatic Tiptronic transmission,4x4,Finance: Not available
https://www.namcars.net/Mercedes-Benz-E200-Blue-Efficiency-1400685753,"N$ 159,000",Mercedes-Benz,E200 Blue Efficiency,2011 Year,"140,800 km mileage",1.8L Engine,Petrol Fuel,Automatic Tiptronic transmission,Front-Wheel Drive,Finance: Not available
https://www.namcars.net/Toyota-Etios-Cross-1.5-1400692694,"N$ 159,000",Toyota,Etios Cross 1.5,2017 Year,"39,500 km mileage",1.5L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Renault-Captur-900-Exprersion-1400694940,"N$ 159,500",Renault,Captur 900 Exprersion,2015 Year,"54,000 km mileage",0.9L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.0VVti-1400695267,"N$ 159,500",Toyota,Hilux 2.0VVti,2011 Year,"103,999 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Hilux-2.0-VVTi-LWB-1400693523,"N$ 159,900",Toyota,Hilux 2.0 VVTi LWB,2011 Year,"190,000 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Nissan-QASHQAI-2.0DCI-TEKNA-4x4-1400684059,"N$ 159,900",Nissan,QASHQAI 2.0DCI TEKNA 4x4,2009 Year,"125,000 km mileage",2.0L Engine,Diesel Fuel,Manual transmission,Rear-Wheel Drive,Finance: Not available
https://www.namcars.net/Suzuki-Gypsy-1.3-4x4-1400693800,"N$ 159,900",Suzuki,Gypsy 1.3 4x4,2014 Year,"40,000 km mileage",1.3L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Ford-Fiesta-1.4-Trendline-1400694580,"N$ 159,900",Ford,Fiesta 1.4 Trendline,2017 Year,"50,000 km mileage",1.4L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-Golf-6-1.4-tsi-comfortline-manual-1400695604,"N$ 159,900",Volkswagen,Golf 6 1.4 tsi comfortline manual,2013 Year,"126,000 km mileage",1.4L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Mazda-Mx-5-2.0-Roadster-Coupe-(local)-1400684611,"N$ 159,900",Mazda,Mx 5 2.0 Roadster Coupe (local),2012 Year,"33,000 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Hyundai-H100-BAKKIE-1400695383,"N$ 159,900",Hyundai,H100 BAKKIE,2014 Year,"112,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Corolla-Quest-1.6-1400695140,"N$ 159,900",Toyota,Corolla Quest 1.6,2017 Year,"80,000 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-80-series-4.2-Diesel-1400695686,"N$ 159,900",Toyota,80 series 4.2 Diesel,1992 Year,"339,000 km mileage",4.2L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Not available
https://www.namcars.net/Hyundai-i30-1400695699,"N$ 159,900",Hyundai,i30,2013 Year,"62,000 km mileage",1.8L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Ford-ECOSPORT-1.0-TRENDLINE-1400685480,"N$ 159,900",Ford,ECOSPORT 1.0 TRENDLINE,2014 Year,"68,000 km mileage",1.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Fortuner-3.0-D4D-R-B-A-T-1400694968,"N$ 159,900",Toyota,Fortuner 3.0 D4D R/B A/T,2009 Year,"165,000 km mileage",2.5L Engine,Diesel Fuel,Automatic transmission,4x2,Finance: Not available
https://www.namcars.net/Ford-FIESTA-1.4-AMBIENTE-1400692435,"N$ 159,900",Ford,FIESTA 1.4 AMBIENTE,2016 Year,"75,000 km mileage",1.4L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Suzuki-Kizashi-1400688610,"N$ 159,900",Suzuki,Kizashi,2013 Year,"67,000 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Suzuki-Swift-1.2-GL-1400695266,"N$ 159,900",Suzuki,Swift 1.2 GL,2018 Year,"14,000 km mileage",1.2L Engine,Petrol Fuel,Automatic transmission,,
https://www.namcars.net/Nissan-Np300-2.0-s-c-lwb-base-1400694737,"N$ 159,990",Nissan,Np300 2.0 s/c lwb base,2017 Year,"18,000 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Kia-Picanto-1.0-Style-1400695556,"N$ 159,995",Kia,Picanto 1.0 Style,2019 Year,"4,000 km mileage",1.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Kia-K2700-1400695636,"N$ 159,995",Kia,K2700,2015 Year,"88,000 km mileage",2.7L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-Polo-1.2-TSI-Trendline-1400693625,"N$ 159,995",Volkswagen,Polo 1.2 TSI Trendline,2016 Year,"77,000 km mileage",1.2L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Renault-Clio-900T-Blaze-1400691382,"N$ 159,995",Renault,Clio 900T Blaze,2016 Year,"55,000 km mileage",0.9L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-KB300-lx-dtec-1400689152,"N$ 160,000",Isuzu,KB300 lx dtec,2010 Year,"230,000 km mileage",3.0L Engine,Diesel Fuel,Manual transmission,"Trallies with roofrack and canopy. 
4×4",
https://www.namcars.net/Volkswagen-Golf-7-TSI-1400690460,"N$ 160,000",Volkswagen,Golf 7 TSI,2013 Year,"52,000 km mileage",1.2L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Not available
https://www.namcars.net/Opel-CORSA-1.0T-ECOFLEX-1400694373,"N$ 160,000",Opel,CORSA 1.0T ECOFLEX,2015 Year,"55,100 km mileage",1.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Renault-Duster-1.5-Dci-Dynamic-1400695417,"N$ 160,000",Renault,Duster 1.5 Dci Dynamic,2014 Year,"102,000 km mileage",1.5L Engine,Diesel Fuel,Manual transmission,All-Wheel Drive,Finance: Available
https://www.namcars.net/Nissan-NP300-1400695421,"N$ 160,000",Nissan,NP300,2016 Year,"60,000 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,,
https://www.namcars.net/Volkswagen-Polo-GTI-1.4-TSI-1400695167,"N$ 160,000",Volkswagen,Polo GTI 1.4 TSI,2012 Year,"90,000 km mileage",1.4L Engine,Petrol Fuel,DSG transmission,CAR IS IN PERFECT CONDITION. HAS BRAND NEW GOLF 7R RIMS AND TYRES.,
https://www.namcars.net/Nissan-X-Trail-1400695464,"N$ 160,000",Nissan,X-Trail,2011 Year,"132,000 km mileage",2.5L Engine,Petrol Fuel,Manual transmission,Air Conditioning,Cruise Control
https://www.namcars.net/Volkswagen-Jetta-1.4-Tsi-Comfortline-1400694967,"N$ 160,000",Volkswagen,Jetta 1.4 Tsi Comfortline,2012 Year,"120,800 km mileage",1.4L Engine,Petrol Fuel,Manual transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Auris-1.6-Xs-1400695735,"N$ 160,000",Toyota,Auris 1.6 Xs,2014 Year,"103,800 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-COROLLA-QUEST-1400692409,"N$ 160,000",Toyota,COROLLA QUEST,2016 Year,"77,000 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/BMW-3-series-1400695492,"N$ 160,000",BMW,3 series,2012 Year,"198,000 km mileage",2.0L Engine,Diesel Fuel,Automatic transmission,Climate Control,Cruise Control
https://www.namcars.net/Ford-Ranger-3.2-1400694962,"N$ 164,900",Ford,Ranger 3.2,2012 Year,"225,000 km mileage",3.2L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Renault-Clio-900T-Dynamique-1400689266,"N$ 164,995",Renault,Clio 900T Dynamique,2015 Year,"75,500 km mileage",0.9L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-Scirocco-1.4-Tsi-Highline-1400695073,"N$ 165,000",Volkswagen,Scirocco 1.4 Tsi Highline,2011 Year,"83,200 km mileage",1.4L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-hilux-1400693292,"N$ 165,000",Toyota,hilux,2007 Year,"350,000 km mileage",4.0L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Not available
https://www.namcars.net/Audi-Q7-1400692797,"N$ 165,000",Audi,Q7,2010 Year,"202,000 km mileage",3.0L Engine,Diesel Fuel,Automatic Tiptronic transmission,"TDI DIESEL, QUATRRO
3rd row seats
wooden gear knob
tyre pressure monitor system
bose sound system
xenon plus headlights
luggage cover
tow bar wiht removable ball head
NMI high level without Sat Nav (PMN)",
https://www.namcars.net/Volkswagen-Passat-1.8-TSI-1400693417,"N$ 165,000",Volkswagen,Passat 1.8 TSI,2013 Year,"94,000 km mileage",1.8L Engine,Petrol Fuel,DSG transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-KB360-V6-LX-D-C-4x4-1400695181,"N$ 165,900",Isuzu,KB360 V6 LX D/C 4x4,2009 Year,"155,000 km mileage",3.6L Engine,Petrol Fuel,Manual transmission,4x4,Finance: Not available
https://www.namcars.net/Ford-RANGER-2.2-TDCI-SUPER-CAB-XL-6MT-DIFF-LOCK-1400693470,"N$ 168,000",Ford,RANGER 2.2 TDCI SUPER CAB XL 6MT DIFF LOCK,2013 Year,"131,000 km mileage",2.2L Engine,Diesel Fuel,Manual transmission,4x2,Finance: Available
https://www.namcars.net/Ford-FIGO-AMBIENTE-4DR-1400691860,"N$ 168,900",Ford,FIGO AMBIENTE 4DR,2019 Year,"20,000 km mileage",1.5L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-Polo-vivo-sedan-1.6-comfortline-1400690694,"N$ 169,000",Volkswagen,Polo vivo sedan 1.6 comfortline,2018 Year,"35,600 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Volvo-XC90-T5-AWD-1400692790,"N$ 169,000",Volvo,XC90 T5 AWD,2012 Year,"96,770 km mileage",2.5L Engine,Petrol Fuel,Automatic transmission,All-Wheel Drive,Finance: Not available
https://www.namcars.net/Toyota-AURIS-1.6-XS-1400693306,"N$ 169,000",Toyota,AURIS 1.6 XS,2013 Year,"94,124 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-COROLLA-1400694588,"N$ 169,000",Toyota,COROLLA,2014 Year,"122,061 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-Corolla-1.6-Quest-1400695365,"N$ 169,000",Toyota,Corolla 1.6 Quest,2017 Year,"79,000 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Volvo-XC-90-T5-AWD-1400693321,"N$ 169,000",Volvo,XC 90 T5 AWD,2011 Year,"114,600 km mileage",2.5L Engine,Petrol Fuel,Automatic Tiptronic transmission,All-Wheel Drive,Finance: Not available
https://www.namcars.net/Volkswagen-Tiguan-TSI-2.0-4Motion-1400695675,"N$ 169,000",Volkswagen,"Tiguan TSI 2.0, 4Motion",2011 Year,"86,100 km mileage",2.0L Engine,Petrol Fuel,DSG transmission,4x4,Finance: Not available
https://www.namcars.net/Volkswagen-Polo-1.6-Tdi-Cross-1400688295,"N$ 169,000",Volkswagen,Polo 1.6 Tdi Cross,2013 Year,"87,000 km mileage",1.6L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-Jetta-6-1.4-TSI-Highline-Full-Red-1400694989,"N$ 169,000",Volkswagen,Jetta 6 1.4 TSI Highline Full Red,2013 Year,"77,000 km mileage",1.4L Engine,Petrol Fuel,Automatic transmission,"+ - 77000km
Fully Customized
Custom Built Sound System
150kw Power(Stage 1.5 Software and DeCat done) 
10.4 inch Full Touch Tesla Style Android HeadUnit 
Pedal Shifters 
Accident Free
Police Clearance and Road Worthy Done",
https://www.namcars.net/Mercedes-Benz-C180-Coupe-1400693727,"N$ 169,000",Mercedes-Benz,C180 Coupe,2012 Year,"125,000 km mileage",1.8L Engine,Petrol Fuel,Automatic Tiptronic transmission,Rear-Wheel Drive,Finance: Not available
https://www.namcars.net/Kia-K-2500-D-Side-P-U-1400695584,"N$ 169,900",Kia,K 2500 D/Side P/U,2014 Year,"82,000 km mileage",2.5L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Nissan-Juke-1400692795,"N$ 169,900",Nissan,Juke,2014 Year,"82,000 km mileage",1.6L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Kia-K2700-dropside-tipper-1400693059,"N$ 169,900",Kia,K2700 dropside + tipper,2014 Year,"209,600 km mileage",2.7L Engine,Diesel Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Hyundai-Elantra-1.8-GLS-1400669527,"N$ 169,900",Hyundai,Elantra 1.8 GLS,2014 Year,"88,000 km mileage",1.8L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Nissan-QASHQAI-20-ACCENTA-1400688727,"N$ 169,900",Nissan,QASHQAI 20 ACCENTA,2012 Year,"147,000 km mileage",2.0L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Isuzu-KB-240-KB-72-D-CAB-4X2-1400688285,"N$ 169,900",Isuzu,KB 240 KB 72 D/CAB 4X2,2012 Year,"161,000 km mileage",2.4L Engine,Petrol Fuel,Manual transmission,Rear-Wheel Drive,Finance: Available
https://www.namcars.net/Toyota-AURIS-1.3-X-1400691633,"N$ 169,900",Toyota,AURIS 1.3 X,2015 Year,"72,000 km mileage",1.3L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Volkswagen-POLO-1-2-TSI-1400692935,"N$ 169,900",Volkswagen,"POLO 1,2 TSI",2016 Year,"74,000 km mileage",1.2L Engine,Petrol Fuel,Manual transmission,Front-Wheel Drive,Finance: Available
https://www.namcars.net/Renault-Duster-1.5-DCI-Dynamique-4x4-1400690984,"N$ 169,995",Renault,Duster 1.5 DCI Dynamique 4x4,2015 Year,"100,500 km mileage",1.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
https://www.namcars.net/Renault-Duster-1.5-Dci-Dynamique-4x4-1400690506,"N$ 169,995",Renault,Duster 1.5 Dci Dynamique 4x4,2015 Year,"81,000 km mileage",1.5L Engine,Diesel Fuel,Manual transmission,4x4,Finance: Available
